path,participant_id,sequence_id,sign
train_landmark_files/53618/630400184.parquet,53618,630400184,sun
train_landmark_files/22343/630449998.parquet,22343,630449998,orange
train_landmark_files/53618/630524342.parquet,53618,630524342,balloon
train_landmark_files/25571/630668961.parquet,25571,630668961,brother
train_landmark_files/4718/63080087.parquet,4718,63080087,hello
train_landmark_files/55372/630947203.parquet,55372,630947203,awake
train_landmark_files/25571/631025510.parquet,25571,631025510,ear
train_landmark_files/36257/631026007.parquet,36257,631026007,listen
train_landmark_files/37779/63104164.parquet,37779,63104164,dry
train_landmark_files/37779/631071270.parquet,37779,631071270,flower
train_landmark_files/36257/631232937.parquet,36257,631232937,tooth
train_landmark_files/61333/631326112.parquet,61333,631326112,pen
train_landmark_files/26734/631376271.parquet,26734,631376271,pen
train_landmark_files/25571/631587865.parquet,25571,631587865,talk
train_landmark_files/27610/631859258.parquet,27610,631859258,blow
train_landmark_files/16069/631898947.parquet,16069,631898947,mouse
train_landmark_files/28656/631940785.parquet,28656,631940785,find
train_landmark_files/37055/631995687.parquet,37055,631995687,drink
train_landmark_files/26734/632150126.parquet,26734,632150126,listen
train_landmark_files/2044/632193295.parquet,2044,632193295,hear
train_landmark_files/28656/632627918.parquet,28656,632627918,uncle
train_landmark_files/49445/632819745.parquet,49445,632819745,hello
train_landmark_files/26734/632827960.parquet,26734,632827960,blow
train_landmark_files/22343/63285307.parquet,22343,63285307,penny
train_landmark_files/26734/632853086.parquet,26734,632853086,shhh
train_landmark_files/25571/633116829.parquet,25571,633116829,taste
train_landmark_files/30680/633394896.parquet,30680,633394896,frog
train_landmark_files/53618/633452822.parquet,53618,633452822,orange
train_landmark_files/26734/633467184.parquet,26734,633467184,gift
train_landmark_files/49445/633474415.parquet,49445,633474415,pen
train_landmark_files/37779/633852884.parquet,37779,633852884,pen
train_landmark_files/29302/633903877.parquet,29302,633903877,mouse
train_landmark_files/62590/634093504.parquet,62590,634093504,up
train_landmark_files/25571/634344969.parquet,25571,634344969,uncle
train_landmark_files/30680/634396757.parquet,30680,634396757,look
train_landmark_files/22343/634874526.parquet,22343,634874526,up
train_landmark_files/28656/635036917.parquet,28656,635036917,mad
train_landmark_files/61333/635060622.parquet,61333,635060622,brown
train_landmark_files/32319/635177254.parquet,32319,635177254,gum
train_landmark_files/34503/635201297.parquet,34503,635201297,glasswindow
train_landmark_files/2044/635217.parquet,2044,635217,brother
train_landmark_files/34503/635466830.parquet,34503,635466830,think
train_landmark_files/32319/635667872.parquet,32319,635667872,pajamas
train_landmark_files/16069/635791094.parquet,16069,635791094,sun
train_landmark_files/26734/635944015.parquet,26734,635944015,cry
train_landmark_files/36257/636088191.parquet,36257,636088191,gum
train_landmark_files/30680/636252739.parquet,30680,636252739,pizza
train_landmark_files/16069/636406416.parquet,16069,636406416,cry
train_landmark_files/4718/636545681.parquet,4718,636545681,donkey
train_landmark_files/2044/63662879.parquet,2044,63662879,drink
train_landmark_files/2044/636659601.parquet,2044,636659601,bird
train_landmark_files/36257/636675614.parquet,36257,636675614,lion
train_landmark_files/49445/636738931.parquet,49445,636738931,loud
train_landmark_files/25571/636843237.parquet,25571,636843237,hello
train_landmark_files/29302/637048123.parquet,29302,637048123,tooth
train_landmark_files/55372/63705906.parquet,55372,63705906,yesterday
train_landmark_files/37055/637088317.parquet,37055,637088317,mom
train_landmark_files/49445/63725838.parquet,49445,63725838,pizza
train_landmark_files/26734/637603801.parquet,26734,637603801,alligator
train_landmark_files/16069/637660329.parquet,16069,637660329,frog
train_landmark_files/28656/637713149.parquet,28656,637713149,nap
train_landmark_files/18796/63778847.parquet,18796,63778847,kitty
train_landmark_files/61333/637849889.parquet,61333,637849889,man
train_landmark_files/28656/637899928.parquet,28656,637899928,aunt
train_landmark_files/4718/638208279.parquet,4718,638208279,sad
train_landmark_files/22343/638227725.parquet,22343,638227725,duck
train_landmark_files/29302/638315243.parquet,29302,638315243,dry
train_landmark_files/27610/638505233.parquet,27610,638505233,fireman
train_landmark_files/36257/638557665.parquet,36257,638557665,think
train_landmark_files/2044/638705148.parquet,2044,638705148,drink
train_landmark_files/4718/638741721.parquet,4718,638741721,loud
train_landmark_files/22343/639015454.parquet,22343,639015454,fireman
train_landmark_files/16069/639044717.parquet,16069,639044717,find
train_landmark_files/28656/639065916.parquet,28656,639065916,home
train_landmark_files/16069/63927023.parquet,16069,63927023,bye
train_landmark_files/18796/639591150.parquet,18796,639591150,first
train_landmark_files/22343/63980062.parquet,22343,63980062,airplane
train_landmark_files/29302/639823848.parquet,29302,639823848,balloon
train_landmark_files/53618/639834071.parquet,53618,639834071,mouth
train_landmark_files/61333/639980636.parquet,61333,639980636,blow
train_landmark_files/25571/640092225.parquet,25571,640092225,farm
train_landmark_files/4718/64026315.parquet,4718,64026315,owl
train_landmark_files/36257/640427380.parquet,36257,640427380,cow
train_landmark_files/55372/640526904.parquet,55372,640526904,goose
train_landmark_files/36257/640622893.parquet,36257,640622893,taste
train_landmark_files/49445/640922432.parquet,49445,640922432,mom
train_landmark_files/32319/641021283.parquet,32319,641021283,pencil
train_landmark_files/4718/64104719.parquet,4718,64104719,awake
train_landmark_files/32319/641080416.parquet,32319,641080416,eye
train_landmark_files/4718/641163465.parquet,4718,641163465,sleepy
train_landmark_files/25571/6413526.parquet,25571,6413526,listen
train_landmark_files/18796/641879699.parquet,18796,641879699,brother
train_landmark_files/55372/642077434.parquet,55372,642077434,brother
train_landmark_files/36257/642169947.parquet,36257,642169947,lips
train_landmark_files/27610/642253799.parquet,27610,642253799,penny
train_landmark_files/30680/642260366.parquet,30680,642260366,talk
train_landmark_files/27610/642449962.parquet,27610,642449962,mouse
train_landmark_files/49445/64247077.parquet,49445,64247077,fireman
train_landmark_files/53618/642553215.parquet,53618,642553215,frog
train_landmark_files/61333/64258967.parquet,61333,64258967,sad
train_landmark_files/37779/642654785.parquet,37779,642654785,ear
train_landmark_files/2044/642684993.parquet,2044,642684993,eye
train_landmark_files/55372/642713084.parquet,55372,642713084,icecream
train_landmark_files/4718/642808711.parquet,4718,642808711,pretend
train_landmark_files/55372/643148265.parquet,55372,643148265,dry
train_landmark_files/34503/643353394.parquet,34503,643353394,man
train_landmark_files/27610/643595681.parquet,27610,643595681,because
train_landmark_files/27610/643649978.parquet,27610,643649978,donkey
train_landmark_files/37055/643938324.parquet,37055,643938324,icecream
train_landmark_files/30680/643989406.parquet,30680,643989406,old
train_landmark_files/25571/644105716.parquet,25571,644105716,shhh
train_landmark_files/25571/644143879.parquet,25571,644143879,blow
train_landmark_files/61333/644240510.parquet,61333,644240510,shhh
train_landmark_files/2044/64424430.parquet,2044,64424430,nap
train_landmark_files/34503/644280838.parquet,34503,644280838,yesterday
train_landmark_files/55372/644521886.parquet,55372,644521886,think
train_landmark_files/16069/645105013.parquet,16069,645105013,bird
train_landmark_files/55372/645115558.parquet,55372,645115558,dry
train_landmark_files/55372/645268026.parquet,55372,645268026,cat
train_landmark_files/62590/645328821.parquet,62590,645328821,who
train_landmark_files/4718/645515515.parquet,4718,645515515,donkey
train_landmark_files/37779/645585246.parquet,37779,645585246,owl
train_landmark_files/49445/645693524.parquet,49445,645693524,home
train_landmark_files/16069/645807240.parquet,16069,645807240,brother
train_landmark_files/36257/645868088.parquet,36257,645868088,bee
train_landmark_files/53618/645926166.parquet,53618,645926166,kiss
train_landmark_files/27610/645947718.parquet,27610,645947718,aunt
train_landmark_files/26734/645961992.parquet,26734,645961992,pen
train_landmark_files/36257/645977839.parquet,36257,645977839,alligator
train_landmark_files/32319/64619149.parquet,32319,64619149,sleepy
train_landmark_files/25571/646280777.parquet,25571,646280777,mom
train_landmark_files/16069/646397886.parquet,16069,646397886,man
train_landmark_files/37779/646398897.parquet,37779,646398897,yesterday
train_landmark_files/27610/646517385.parquet,27610,646517385,donkey
train_landmark_files/53618/646596832.parquet,53618,646596832,bee
train_landmark_files/49445/646818774.parquet,49445,646818774,old
train_landmark_files/36257/646963614.parquet,36257,646963614,eye
train_landmark_files/61333/64714634.parquet,61333,64714634,old
train_landmark_files/53618/647270747.parquet,53618,647270747,gift
train_landmark_files/28656/647298803.parquet,28656,647298803,make
train_landmark_files/28656/64731261.parquet,28656,64731261,cat
train_landmark_files/55372/647637877.parquet,55372,647637877,sleepy
train_landmark_files/29302/647709120.parquet,29302,647709120,cow
train_landmark_files/55372/647753229.parquet,55372,647753229,food
train_landmark_files/27610/647778563.parquet,27610,647778563,pretend
train_landmark_files/61333/647782358.parquet,61333,647782358,pajamas
train_landmark_files/53618/647912078.parquet,53618,647912078,food
train_landmark_files/4718/64792454.parquet,4718,64792454,up
train_landmark_files/18796/648016803.parquet,18796,648016803,frog
train_landmark_files/49445/648151557.parquet,49445,648151557,yesterday
train_landmark_files/27610/648219558.parquet,27610,648219558,look
train_landmark_files/61333/648219958.parquet,61333,648219958,airplane
train_landmark_files/37055/648255432.parquet,37055,648255432,eye
train_landmark_files/53618/648497406.parquet,53618,648497406,shhh
train_landmark_files/55372/648633869.parquet,55372,648633869,mouse
train_landmark_files/62590/648663441.parquet,62590,648663441,bee
train_landmark_files/16069/648692454.parquet,16069,648692454,pajamas
train_landmark_files/25571/648752004.parquet,25571,648752004,tiger
train_landmark_files/30680/648784467.parquet,30680,648784467,shhh
train_landmark_files/53618/648828940.parquet,53618,648828940,closet
train_landmark_files/53618/649135928.parquet,53618,649135928,goose
train_landmark_files/4718/649404268.parquet,4718,649404268,cat
train_landmark_files/16069/649410423.parquet,16069,649410423,duck
train_landmark_files/28656/649615030.parquet,28656,649615030,nuts
train_landmark_files/53618/649644605.parquet,53618,649644605,duck
train_landmark_files/61333/649793223.parquet,61333,649793223,sad
train_landmark_files/49445/649938251.parquet,49445,649938251,mad
train_landmark_files/26734/649965035.parquet,26734,649965035,lips
train_landmark_files/27610/650042660.parquet,27610,650042660,bye
train_landmark_files/53618/650504752.parquet,53618,650504752,flower
train_landmark_files/28656/650680165.parquet,28656,650680165,kitty
train_landmark_files/22343/650990091.parquet,22343,650990091,lips
train_landmark_files/49445/65126522.parquet,49445,65126522,kiss
train_landmark_files/49445/651664526.parquet,49445,651664526,sun
train_landmark_files/49445/651746979.parquet,49445,651746979,taste
train_landmark_files/37055/651900498.parquet,37055,651900498,kitty
train_landmark_files/25571/651939878.parquet,25571,651939878,bye
train_landmark_files/49445/651948831.parquet,49445,651948831,mad
train_landmark_files/16069/652023846.parquet,16069,652023846,talk
train_landmark_files/25571/652077757.parquet,25571,652077757,mouth
train_landmark_files/37055/652321659.parquet,37055,652321659,who
train_landmark_files/30680/652497504.parquet,30680,652497504,cat
train_landmark_files/30680/652524364.parquet,30680,652524364,bee
train_landmark_files/34503/652803006.parquet,34503,652803006,dry
train_landmark_files/27610/65322597.parquet,27610,65322597,because
train_landmark_files/22343/653255355.parquet,22343,653255355,yesterday
train_landmark_files/55372/65336002.parquet,55372,65336002,owl
train_landmark_files/55372/653397693.parquet,55372,653397693,napkin
train_landmark_files/62590/65352101.parquet,62590,65352101,duck
train_landmark_files/37779/653648253.parquet,37779,653648253,flower
train_landmark_files/62590/653805652.parquet,62590,653805652,uncle
train_landmark_files/16069/65381058.parquet,16069,65381058,horse
train_landmark_files/30680/653869116.parquet,30680,653869116,cat
train_landmark_files/22343/653882696.parquet,22343,653882696,blow
train_landmark_files/22343/654193442.parquet,22343,654193442,first
train_landmark_files/16069/654529993.parquet,16069,654529993,mouse
train_landmark_files/49445/654887578.parquet,49445,654887578,lion
train_landmark_files/25571/654941496.parquet,25571,654941496,gum
train_landmark_files/18796/655011624.parquet,18796,655011624,doll
train_landmark_files/29302/655082408.parquet,29302,655082408,who
train_landmark_files/37055/655200822.parquet,37055,655200822,closet
train_landmark_files/29302/655438551.parquet,29302,655438551,tooth
train_landmark_files/30680/655512223.parquet,30680,655512223,loud
train_landmark_files/49445/655571332.parquet,49445,655571332,farm
train_landmark_files/36257/655670986.parquet,36257,655670986,balloon
train_landmark_files/16069/655764749.parquet,16069,655764749,sad
train_landmark_files/36257/655950441.parquet,36257,655950441,mom
train_landmark_files/28656/656025678.parquet,28656,656025678,toothbrush
train_landmark_files/62590/656264240.parquet,62590,656264240,loud
train_landmark_files/37055/65645849.parquet,37055,65645849,up
train_landmark_files/36257/656644187.parquet,36257,656644187,man
train_landmark_files/49445/656716446.parquet,49445,656716446,napkin
train_landmark_files/36257/656926094.parquet,36257,656926094,kitty
train_landmark_files/49445/656929438.parquet,49445,656929438,bird
train_landmark_files/30680/657128216.parquet,30680,657128216,dry
train_landmark_files/49445/657258811.parquet,49445,657258811,because
train_landmark_files/37055/657284367.parquet,37055,657284367,closet
train_landmark_files/28656/657369073.parquet,28656,657369073,owl
train_landmark_files/25571/657377453.parquet,25571,657377453,horse
train_landmark_files/61333/657420188.parquet,61333,657420188,bird
train_landmark_files/34503/657688137.parquet,34503,657688137,sleepy
train_landmark_files/28656/657762999.parquet,28656,657762999,cat
train_landmark_files/2044/65787192.parquet,2044,65787192,nuts
train_landmark_files/28656/657874531.parquet,28656,657874531,hello
train_landmark_files/25571/657958889.parquet,25571,657958889,tiger
train_landmark_files/26734/657989547.parquet,26734,657989547,first
train_landmark_files/29302/65808187.parquet,29302,65808187,eye
train_landmark_files/55372/658231881.parquet,55372,658231881,nuts
train_landmark_files/16069/658504925.parquet,16069,658504925,lion
train_landmark_files/61333/65854902.parquet,61333,65854902,cat
train_landmark_files/25571/658625934.parquet,25571,658625934,gift
train_landmark_files/36257/658644091.parquet,36257,658644091,eye
train_landmark_files/34503/658765558.parquet,34503,658765558,mouth
train_landmark_files/27610/658893428.parquet,27610,658893428,mom
train_landmark_files/36257/658948778.parquet,36257,658948778,uncle
train_landmark_files/53618/658983041.parquet,53618,658983041,pen
train_landmark_files/37055/659007166.parquet,37055,659007166,balloon
train_landmark_files/32319/65921008.parquet,32319,65921008,pizza
train_landmark_files/53618/659488360.parquet,53618,659488360,cry
train_landmark_files/22343/65950658.parquet,22343,65950658,fireman
train_landmark_files/25571/659799685.parquet,25571,659799685,icecream
train_landmark_files/27610/659869202.parquet,27610,659869202,pretty
train_landmark_files/2044/659952839.parquet,2044,659952839,donkey
train_landmark_files/28656/660057893.parquet,28656,660057893,gift
train_landmark_files/49445/660132213.parquet,49445,660132213,blow
train_landmark_files/61333/660385057.parquet,61333,660385057,up
train_landmark_files/62590/660418049.parquet,62590,660418049,pretend
train_landmark_files/61333/660683321.parquet,61333,660683321,eye
train_landmark_files/29302/660690342.parquet,29302,660690342,blow
train_landmark_files/2044/660766467.parquet,2044,660766467,toothbrush
train_landmark_files/36257/660977424.parquet,36257,660977424,glasswindow
train_landmark_files/53618/661052839.parquet,53618,661052839,tiger
train_landmark_files/37055/661339104.parquet,37055,661339104,lips
train_landmark_files/55372/661368708.parquet,55372,661368708,old
train_landmark_files/37055/661430547.parquet,37055,661430547,lips
train_landmark_files/4718/661529923.parquet,4718,661529923,awake
train_landmark_files/30680/66163548.parquet,30680,66163548,aunt
train_landmark_files/29302/661865401.parquet,29302,661865401,duck
train_landmark_files/30680/661974650.parquet,30680,661974650,horse
train_landmark_files/37055/662019559.parquet,37055,662019559,pencil
train_landmark_files/55372/66214021.parquet,55372,66214021,aunt
train_landmark_files/34503/662270706.parquet,34503,662270706,donkey
train_landmark_files/28656/662304444.parquet,28656,662304444,make
train_landmark_files/27610/66238109.parquet,27610,66238109,talk
train_landmark_files/2044/66250087.parquet,2044,66250087,nap
train_landmark_files/28656/662915377.parquet,28656,662915377,sad
train_landmark_files/37055/662992790.parquet,37055,662992790,man
train_landmark_files/32319/663021300.parquet,32319,663021300,fireman
train_landmark_files/18796/663045399.parquet,18796,663045399,orange
train_landmark_files/37055/663532228.parquet,37055,663532228,frog
train_landmark_files/37055/66356607.parquet,37055,66356607,bye
train_landmark_files/55372/663629466.parquet,55372,663629466,awake
train_landmark_files/29302/663700616.parquet,29302,663700616,aunt
train_landmark_files/32319/663791125.parquet,32319,663791125,penny
train_landmark_files/2044/66383074.parquet,2044,66383074,tooth
train_landmark_files/29302/663949462.parquet,29302,663949462,pretend
train_landmark_files/61333/664019416.parquet,61333,664019416,icecream
train_landmark_files/18796/664053950.parquet,18796,664053950,nap
train_landmark_files/32319/664221861.parquet,32319,664221861,glasswindow
train_landmark_files/37779/664292784.parquet,37779,664292784,ear
train_landmark_files/49445/66446470.parquet,49445,66446470,hello
train_landmark_files/32319/66454389.parquet,32319,66454389,alligator
train_landmark_files/28656/664657367.parquet,28656,664657367,brother
train_landmark_files/37055/664688762.parquet,37055,664688762,balloon
train_landmark_files/27610/665104892.parquet,27610,665104892,hello
train_landmark_files/26734/665235900.parquet,26734,665235900,taste
train_landmark_files/32319/665445035.parquet,32319,665445035,brown
train_landmark_files/26734/665503659.parquet,26734,665503659,flower
train_landmark_files/26734/665612348.parquet,26734,665612348,bye
train_landmark_files/26734/665730270.parquet,26734,665730270,balloon
train_landmark_files/49445/66588440.parquet,49445,66588440,old
train_landmark_files/34503/665924176.parquet,34503,665924176,penny
train_landmark_files/22343/666035335.parquet,22343,666035335,find
train_landmark_files/28656/666113368.parquet,28656,666113368,goose
train_landmark_files/2044/666264870.parquet,2044,666264870,kitty
train_landmark_files/61333/666432204.parquet,61333,666432204,gift
train_landmark_files/18796/666435494.parquet,18796,666435494,icecream
train_landmark_files/26734/666488598.parquet,26734,666488598,sad
train_landmark_files/36257/666590612.parquet,36257,666590612,hear
train_landmark_files/49445/666651080.parquet,49445,666651080,icecream
train_landmark_files/4718/667131361.parquet,4718,667131361,brother
train_landmark_files/37779/667165714.parquet,37779,667165714,horse
train_landmark_files/53618/667463022.parquet,53618,667463022,bee
train_landmark_files/28656/667536129.parquet,28656,667536129,cow
train_landmark_files/37055/667621447.parquet,37055,667621447,kiss
train_landmark_files/30680/667641396.parquet,30680,667641396,pizza
train_landmark_files/4718/667671143.parquet,4718,667671143,napkin
train_landmark_files/30680/667737507.parquet,30680,667737507,man
train_landmark_files/32319/667827648.parquet,32319,667827648,bye
train_landmark_files/26734/667835435.parquet,26734,667835435,up
train_landmark_files/22343/667881243.parquet,22343,667881243,napkin
train_landmark_files/26734/668275474.parquet,26734,668275474,uncle
train_landmark_files/34503/668409107.parquet,34503,668409107,wake
train_landmark_files/18796/668809912.parquet,18796,668809912,brother
train_landmark_files/32319/669073413.parquet,32319,669073413,think
train_landmark_files/18796/669156198.parquet,18796,669156198,blow
train_landmark_files/61333/669252900.parquet,61333,669252900,airplane
train_landmark_files/16069/669264326.parquet,16069,669264326,talk
train_landmark_files/22343/669365049.parquet,22343,669365049,doll
train_landmark_files/34503/66947293.parquet,34503,66947293,talk
train_landmark_files/28656/669591258.parquet,28656,669591258,pretty
train_landmark_files/30680/669710229.parquet,30680,669710229,flower
train_landmark_files/37779/669853078.parquet,37779,669853078,donkey
train_landmark_files/37055/669948671.parquet,37055,669948671,food
train_landmark_files/28656/669999823.parquet,28656,669999823,loud
train_landmark_files/49445/670167470.parquet,49445,670167470,blow
train_landmark_files/25571/670215865.parquet,25571,670215865,home
train_landmark_files/34503/670366814.parquet,34503,670366814,aunt
train_landmark_files/37779/670415260.parquet,37779,670415260,up
train_landmark_files/55372/670760302.parquet,55372,670760302,first
train_landmark_files/61333/670823058.parquet,61333,670823058,uncle
train_landmark_files/29302/670896726.parquet,29302,670896726,hear
train_landmark_files/30680/671044490.parquet,30680,671044490,sleepy
train_landmark_files/55372/671261968.parquet,55372,671261968,gift
train_landmark_files/36257/671312535.parquet,36257,671312535,dry
train_landmark_files/55372/671347446.parquet,55372,671347446,pencil
train_landmark_files/27610/671374999.parquet,27610,671374999,cow
train_landmark_files/4718/671379881.parquet,4718,671379881,tiger
train_landmark_files/49445/671509711.parquet,49445,671509711,lips
train_landmark_files/18796/671521466.parquet,18796,671521466,awake
train_landmark_files/16069/671652208.parquet,16069,671652208,pen
train_landmark_files/37055/671728748.parquet,37055,671728748,up
train_landmark_files/30680/671735231.parquet,30680,671735231,nuts
train_landmark_files/2044/671779097.parquet,2044,671779097,nuts
train_landmark_files/55372/671850117.parquet,55372,671850117,airplane
train_landmark_files/32319/671969841.parquet,32319,671969841,pajamas
train_landmark_files/32319/671991103.parquet,32319,671991103,mouse
train_landmark_files/22343/672018285.parquet,22343,672018285,glasswindow
train_landmark_files/62590/672109270.parquet,62590,672109270,mom
train_landmark_files/53618/672171022.parquet,53618,672171022,sun
train_landmark_files/28656/672262992.parquet,28656,672262992,hello
train_landmark_files/27610/672466693.parquet,27610,672466693,mom
train_landmark_files/4718/672565574.parquet,4718,672565574,ear
train_landmark_files/34503/673042360.parquet,34503,673042360,brother
train_landmark_files/49445/673133309.parquet,49445,673133309,lips
train_landmark_files/53618/67313721.parquet,53618,67313721,airplane
train_landmark_files/26734/673156456.parquet,26734,673156456,sun
train_landmark_files/18796/673238094.parquet,18796,673238094,mad
train_landmark_files/61333/673310977.parquet,61333,673310977,flower
train_landmark_files/29302/673496499.parquet,29302,673496499,who
train_landmark_files/34503/673507485.parquet,34503,673507485,pen
train_landmark_files/61333/673546631.parquet,61333,673546631,think
train_landmark_files/27610/673564329.parquet,27610,673564329,icecream
train_landmark_files/2044/673779953.parquet,2044,673779953,pajamas
train_landmark_files/18796/673841457.parquet,18796,673841457,food
train_landmark_files/55372/674214847.parquet,55372,674214847,mom
train_landmark_files/16069/674260290.parquet,16069,674260290,wake
train_landmark_files/32319/674278703.parquet,32319,674278703,pizza
train_landmark_files/16069/6743067.parquet,16069,6743067,airplane
train_landmark_files/36257/674322950.parquet,36257,674322950,awake
train_landmark_files/61333/674628120.parquet,61333,674628120,alligator
train_landmark_files/2044/674674456.parquet,2044,674674456,eye
train_landmark_files/27610/674702040.parquet,27610,674702040,aunt
train_landmark_files/53618/674722049.parquet,53618,674722049,find
train_landmark_files/36257/674801523.parquet,36257,674801523,find
train_landmark_files/22343/674871679.parquet,22343,674871679,pizza
train_landmark_files/36257/674905371.parquet,36257,674905371,hear
train_landmark_files/28656/674953578.parquet,28656,674953578,napkin
train_landmark_files/4718/675093633.parquet,4718,675093633,cat
train_landmark_files/30680/6751450.parquet,30680,6751450,bird
train_landmark_files/26734/675202797.parquet,26734,675202797,balloon
train_landmark_files/36257/675340188.parquet,36257,675340188,because
train_landmark_files/37779/675354264.parquet,37779,675354264,yesterday
train_landmark_files/4718/675379935.parquet,4718,675379935,aunt
train_landmark_files/32319/675507652.parquet,32319,675507652,blow
train_landmark_files/32319/675645714.parquet,32319,675645714,mad
train_landmark_files/2044/675809892.parquet,2044,675809892,nap
train_landmark_files/37055/675880255.parquet,37055,675880255,orange
train_landmark_files/55372/676022265.parquet,55372,676022265,man
train_landmark_files/29302/676094527.parquet,29302,676094527,cat
train_landmark_files/26734/67636859.parquet,26734,67636859,food
train_landmark_files/26734/676470828.parquet,26734,676470828,cat
train_landmark_files/49445/676643072.parquet,49445,676643072,ear
train_landmark_files/37055/676730207.parquet,37055,676730207,drink
train_landmark_files/61333/676814140.parquet,61333,676814140,fireman
train_landmark_files/36257/677091560.parquet,36257,677091560,tooth
train_landmark_files/22343/677476243.parquet,22343,677476243,mouse
train_landmark_files/25571/677626640.parquet,25571,677626640,aunt
train_landmark_files/61333/677632542.parquet,61333,677632542,penny
train_landmark_files/53618/677644769.parquet,53618,677644769,balloon
train_landmark_files/30680/677650735.parquet,30680,677650735,ear
train_landmark_files/49445/677865431.parquet,49445,677865431,man
train_landmark_files/30680/677882052.parquet,30680,677882052,pizza
train_landmark_files/61333/678015423.parquet,61333,678015423,horse
train_landmark_files/49445/67841754.parquet,49445,67841754,sad
train_landmark_files/32319/678644885.parquet,32319,678644885,pretend
train_landmark_files/49445/678716460.parquet,49445,678716460,duck
train_landmark_files/34503/678825453.parquet,34503,678825453,brother
train_landmark_files/49445/678942595.parquet,49445,678942595,first
train_landmark_files/16069/678960043.parquet,16069,678960043,donkey
train_landmark_files/37779/679350009.parquet,37779,679350009,home
train_landmark_files/34503/679591612.parquet,34503,679591612,airplane
train_landmark_files/30680/679997652.parquet,30680,679997652,flower
train_landmark_files/30680/680201133.parquet,30680,680201133,farm
train_landmark_files/37055/680429468.parquet,37055,680429468,sleepy
train_landmark_files/30680/680437036.parquet,30680,680437036,mouth
train_landmark_files/28656/680494993.parquet,28656,680494993,find
train_landmark_files/29302/680531929.parquet,29302,680531929,brother
train_landmark_files/18796/680604047.parquet,18796,680604047,pretend
train_landmark_files/2044/680614275.parquet,2044,680614275,home
train_landmark_files/37055/680815534.parquet,37055,680815534,old
train_landmark_files/22343/680951394.parquet,22343,680951394,bye
train_landmark_files/2044/68106762.parquet,2044,68106762,gum
train_landmark_files/36257/681548886.parquet,36257,681548886,home
train_landmark_files/28656/681693459.parquet,28656,681693459,kitty
train_landmark_files/61333/681858927.parquet,61333,681858927,brother
train_landmark_files/29302/682421702.parquet,29302,682421702,home
train_landmark_files/49445/682621739.parquet,49445,682621739,sun
train_landmark_files/36257/68271547.parquet,36257,68271547,donkey
train_landmark_files/4718/682797665.parquet,4718,682797665,orange
train_landmark_files/53618/683210926.parquet,53618,683210926,aunt
train_landmark_files/27610/683310935.parquet,27610,683310935,mad
train_landmark_files/28656/683325493.parquet,28656,683325493,mouth
train_landmark_files/61333/683414601.parquet,61333,683414601,brother
train_landmark_files/55372/683420887.parquet,55372,683420887,gum
train_landmark_files/26734/68342799.parquet,26734,68342799,glasswindow
train_landmark_files/34503/68350749.parquet,34503,68350749,doll
train_landmark_files/29302/683538882.parquet,29302,683538882,uncle
train_landmark_files/25571/683563103.parquet,25571,683563103,gum
train_landmark_files/25571/683690289.parquet,25571,683690289,orange
train_landmark_files/27610/684137308.parquet,27610,684137308,listen
train_landmark_files/49445/684155105.parquet,49445,684155105,donkey
train_landmark_files/29302/684168617.parquet,29302,684168617,sun
train_landmark_files/55372/684199086.parquet,55372,684199086,man
train_landmark_files/36257/684203792.parquet,36257,684203792,ear
train_landmark_files/30680/684357316.parquet,30680,684357316,who
train_landmark_files/4718/68437311.parquet,4718,68437311,aunt
train_landmark_files/34503/68458362.parquet,34503,68458362,tooth
train_landmark_files/37779/684651674.parquet,37779,684651674,glasswindow
train_landmark_files/30680/684661435.parquet,30680,684661435,brown
train_landmark_files/27610/68482644.parquet,27610,68482644,man
train_landmark_files/53618/684866311.parquet,53618,684866311,closet
train_landmark_files/32319/684999387.parquet,32319,684999387,food
train_landmark_files/18796/685072923.parquet,18796,685072923,goose
train_landmark_files/18796/685108995.parquet,18796,685108995,brown
train_landmark_files/55372/685145140.parquet,55372,685145140,hello
train_landmark_files/62590/685183397.parquet,62590,685183397,napkin
train_landmark_files/37055/685308242.parquet,37055,685308242,shhh
train_landmark_files/30680/685655795.parquet,30680,685655795,listen
train_landmark_files/37779/685929165.parquet,37779,685929165,first
train_landmark_files/49445/685997171.parquet,49445,685997171,eye
train_landmark_files/29302/686110193.parquet,29302,686110193,lips
train_landmark_files/34503/68613223.parquet,34503,68613223,listen
train_landmark_files/22343/686229718.parquet,22343,686229718,shhh
train_landmark_files/26734/686268195.parquet,26734,686268195,because
train_landmark_files/49445/686558383.parquet,49445,686558383,tiger
train_landmark_files/32319/686665845.parquet,32319,686665845,talk
train_landmark_files/27610/686726550.parquet,27610,686726550,orange
train_landmark_files/37055/686731147.parquet,37055,686731147,talk
train_landmark_files/22343/686825525.parquet,22343,686825525,eye
train_landmark_files/18796/68707070.parquet,18796,68707070,bye
train_landmark_files/53618/687344354.parquet,53618,687344354,man
train_landmark_files/26734/687361584.parquet,26734,687361584,cow
train_landmark_files/4718/687497052.parquet,4718,687497052,man
train_landmark_files/61333/687606903.parquet,61333,687606903,because
train_landmark_files/37779/687729222.parquet,37779,687729222,sad
train_landmark_files/61333/687777890.parquet,61333,687777890,nuts
train_landmark_files/37055/687838171.parquet,37055,687838171,nuts
